HC2000,ID_apogee,theta_orionis,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,year,month,day,itime,sci_frames,tel_frames,teff,teff_e,teff_nirspec,teff_e_nirspec,vsini,vsini_e,rv_nirspec,rv_helio,rv_e_nirspec,airmass,airmass_e,pwv,pwv_e,veiling,veiling_e,veiling_param_O32,veiling_param_O33,veiling_param_O35,lsf,lsf_e,noise,noise_e,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,wave_offset_O32_e,wave_offset_O33,wave_offset_O33_e,wave_offset_O35,wave_offset_O35_e,snr_O32,snr_O33,snr_O35,Kmag,Kmag_e,Hmag,Hmag_e,mass_literature,mass_e_literature,teff_chris,teff_e_chris,vr_chris,vr_e_chris,vsini_chris,vsini_e_chris,veiling_param_O33_chris,rv_apogee,rv_e_apogee,teff_apogee,teff_e_apogee,vsini_apogee,vsini_e_apogee,veiling_apogee,Hmag_apogee,Hmag_e_apogee,ID_2MASS,ID_gaia_dr2,teff_kounkel,teff_e_kounkel,logg_kounkel,logg_e_kounkel,rv_mean_kounkel,rv_mean_e_kounkel,ID_kim,pmRA_kim,pmRA_e_kim,pmDE_kim,pmDE_e_kim,ID_gaia,plx,plx_e,plx_over_e,pmRA_gaia,pmRA_e_gaia,pmDE_gaia,pmDE_e_gaia,Gmag,Gmag_e,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,m_ID,Parenago,Mem,Imag,l_V-I,V-I,logT,AV,log_L_,mass_Hillenbrand,log_age_,recno,ID_2MASS_tobin,rv_tobin,rv_e_tobin,Vmag_tobin,V-I_tobin,mass_BHAC15,mass_e_BHAC15,logL_BHAC15,logL_e_BHAC15,logg_BHAC15,logg_e_BHAC15,Mk_BHAC15,Mk_e_BHAC15,mk_BHAC15,mk_e_BHAC15,mass_MIST,mass_e_MIST,logg_MIST,logg_e_MIST,logL_MIST,logL_e_MIST,mass_Feiden,mass_e_Feiden,logg_Feiden,logg_e_Feiden,logL_Feiden,logL_e_Feiden,mass_Palla,mass_e_Palla,logL_Palla,logL_e_Palla,mass_DAntona,mass_e_DAntona,logL_DAntona,logL_e_DAntona,pmRA,pmRA_e,pmDE,pmDE_e,vr,vr_e,dist,dist_e,vRA,vRA_e,vDE,vDE_e,vt,vt_e,v,v_e,sep_to_trapezium
370,,,83.81616666666665,-5.383888888888889,05 35 15.88,-05 23 02.0,19.0,1.0,16.0,180.0,"[83, 84, 85, 86]","[87, 88, 88, 87]",3848.6796394464513,28.607786363337027,3848.6796394464513,28.607786363337027,14.742245767532584,0.4377392804569791,45.14370698427424,31.15998386551304,0.1693033784977373,1.1587995841424872,0.0077104252069005,0.5008956358798939,0.0010295907438746,121676.18902762832,5209.252585984999,0.7658813559329228,0.6681641123302486,,5.445378601515837,0.0722983499040696,1.001485515709413,0.0018109824380231,0.789171220122729,0.1850175067582289,1.151937016840371,0.2574193631887859,,,-0.0578719017692766,0.0053297527962124,-0.1973803319600763,0.006673519552771,,,33.45222186581775,35.23789478745427,,9.831,0.006,10.32,0.005,,,3802.0,45.0,31.24,0.17,14.43,0.34,0.66,,,,,,,,,,,,,,,,,,227.0,0.01,0.74,-0.46,0.09,3017364132046212224,2.570694087403599,0.07627709,32.579716,-0.013446286273191665,0.07404567,-1.8137732101872421,0.05224767,14.650467,0.0057407816517387,0.9043274,274.0,-6.284392,0.2993034,0.74010867,494.0,,0.0,0.0,13.56,,2.36,3.602,1.98,0.06,0.41,5.63,682.0,,,,,,0.5599158317807352,0.0476662525090313,-0.3381010018631177,0.1680545366239092,3.817974749534221,0.173352083633629,2.974176753260456,0.4169787506281663,10.923924759888996,0.4170908307000089,0.5807933891287862,0.056228647207404,3.8202129347794993,0.1708200429342365,-0.3226071966746594,0.1592917660945336,0.551737241086901,0.0624270614441678,3.8020869918740057,0.2010072183207476,-0.3278462196718756,0.1763924729724099,0.5889823320483468,0.0335344099846314,0.5863082330532454,0.2629141207991056,0.51407464686464,0.0646705164239187,-0.4521695226403328,0.1348167825014062,0.01,0.74,-0.46,0.09,31.15998386551304,0.1693033784977373,389,3,0.018438600000000003,1.364456407409852,-0.8481756000000001,0.1660762682149379,0.8483759958917508,0.16866464689276603,31.171530862783083,0.16930290626130756,0.2579641199367429
389,2M05351563-0522565,,83.81516666666666,-5.3823333333333325,05 35 15.64,-05 22 56.4,19.0,1.0,16.0,120.0,"[89, 90, 91, 92]","[87, 88, 88, 87]",3576.0729307180923,17.814771121355307,3576.0729307180923,17.814771121355307,27.57560976844855,0.5111530044448003,44.94613500689925,30.885747120955443,0.3398824621823593,1.074542099186797,0.0049881464501965,0.5005965665219988,0.0006525441421041,99598.7443089086,4177.82116517704,0.7511979177328885,0.6519604986722846,,5.94307769982197,0.0279230030292971,2.219496521246298,0.0248619579941162,3.5576392098971894,0.9038854121526008,5.56623765420176,1.3322109340249133,,,0.0086328800171738,0.0052738046702453,-0.0457352984817737,0.0065430257878488,,,90.448228545005,93.99036173287108,,7.989,0.029,,,,,3566.0,34.0,30.86,0.15,26.89,0.46,0.68,30.29,1.22,4468.0,6.0,28.65,0.32,0.54,8.452,0.044,b'2M05351563-0522565',3.0173641277432883e+18,4453.0,28.5574,4.29257,0.103386,30.6482,0.677308,,,,,,3017364127743288320,2.570694087403599,0.026310299,95.44968,-0.49586077833023223,0.025988948,1.4451913347108378,0.020819172,12.260441,0.0074099640387637,1.441617,347.0,-0.030323446,0.17421082,0.9978621,479.0,,1862.0,99.0,10.97,,1.8,3.719,2.39,1.16,2.62,5.75,663.0,,,,,,0.3831870397292653,0.0223731035365421,-0.578582032460249,0.1764267098088316,3.763274815891706,0.1818281974454894,3.463889249028792,0.4642407488243565,11.413637255657331,0.4643414212059874,0.4051932685108117,0.0228519641362354,3.763551442326687,0.1788387312294435,-0.5498027961093199,0.1767947058836487,0.3986386448920671,0.0373830048248251,3.730807676142168,0.2450977444310575,-0.5252994285173208,0.2122233785871366,0.367337476475272,0.0139988789020919,0.2689706026515083,0.1339794756334646,,,,,-0.49586077833023223,0.025988948,1.4451913347108378,0.020819172,30.885747120955443,0.3398824621823593,389,3,-0.9142978547319821,0.04843597032477734,2.6647304944199255,0.043542379388345036,2.8172201147689835,0.04508115118232141,31.013966279640314,0.3385020776281967,0.3673207112938593
386,,,83.81362499999997,-5.382416666666666,05 35 15.27,-05 22 56.7,19.0,1.0,16.0,120.0,"[93, 94, 95, 96]","[97, 98, 98, 97]",3684.881639111265,15.042572521143484,3684.881639111265,15.042572521143484,12.534671197733603,0.1306463091448213,42.06102063857861,27.94497219276728,0.1381525822413145,1.0261270330602974,0.0078988184073161,0.5012929649367659,0.0016329448576348,11928.166787400916,1487.8109169656682,0.083376323165622,0.072554824489903,,6.218545985880105,0.0762296529355488,1.2996708087180238,0.0185955063705375,2.54831298575594,0.6252158313381596,3.6758505352307287,0.8281580924442613,,,0.0093255471683768,0.0071406214534485,0.3593555769434935,0.0092734589045924,,,41.02461326306279,45.2012284438522,,9.189,0.011,9.504,0.006,,,3673.0,13.0,27.44,0.18,11.2,0.1,0.11,,,,,,,,,,,,,,,,,,,,,,,3017364127743285376,2.570694087403599,0.033577304,72.418846,0.6705596369160198,0.029999182,-0.06592636182515049,0.024785649,12.754051,0.0064119398136094,1.1676064,343.0,4.6535096,0.20820251,1.1834528,468.0,,1842.0,99.0,11.5,,1.66,3.745,2.37,0.96,2.39,6.34,640.0,,,,,,0.4502430822364746,0.028905494232016,-0.4796596848689356,0.1662017459342518,3.7850729246709434,0.173647821073182,3.249270753290576,0.4296365725995921,11.199018759919117,0.4297453514509744,0.4728565746335205,0.0302883051885725,3.788028049408972,0.1733707157720934,-0.4555111013313632,0.1625680672135141,0.453462767292313,0.0414290807359596,3.7626190051995887,0.2174050667265104,-0.4491536981184007,0.1878370693534863,0.4535001150630812,0.0153073517735221,0.381052674320568,0.173584738237544,0.428676175026129,0.0164431393147077,-0.578559260961329,0.0606549529131765,0.6705596369160198,0.029999182,-0.06592636182515049,0.024785649,27.94497219276728,0.1381525822413145,389,3,1.2364180921239722,0.05613015162688224,-0.121558981514922,0.045710880972820785,1.2423792836804826,0.056055119242495864,27.97257544701694,0.13803870689728193,0.4105112541582277
398,,,83.81333333333332,-5.381777777777778,05 35 15.20,-05 22 54.4,19.0,1.0,16.0,120.0,"[99, 100, 101, 102]","[97, 98, 98, 97]",4478.406913020264,223.7483993469777,4478.406913020264,223.7483993469777,26.39991793878536,1.7565193773045245,39.24533162832606,25.067763943079584,0.7267381578376586,1.0011460664945038,0.0016247902337277,0.5003864090606347,0.0004638066644781,1163395.326306259,77908.05867916346,5.67383499649053,4.985062474062599,,5.696625776539668,0.0336357256375272,1.3814179191755116,0.014611382192246,0.8443279312887899,0.2494992421134393,1.0584887760171815,0.3058583438960698,,,0.0309743140195191,0.0049565029426932,0.4171312656433373,0.0067143093348508,,,64.33761362771546,64.91031801975838,,,,9.365,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,1.61,0.2,0.29,0.42,3017364132042663936,2.570694087403599,0.052306592,46.668602,0.5360563773839537,0.053621646,-0.11547613800093019,0.04021313,14.005997,0.0315176318570801,0.93130016,362.0,2.305984,0.35468018,1.0866907,463.0,,1841.0,99.0,12.12,,2.14,,,,,,636.0,,,,,,1.1610617276582424,0.1522021521345348,0.1766370365949454,0.2399599474914146,3.88,0.1684170781559681,2.078938272341757,0.525318594691019,10.028686278970296,0.5254075641887392,1.0671009638923277,0.2527894246670779,3.8980422509858808,0.1767388666430938,0.1274271866408647,0.3069491793417626,1.0084541753907037,0.2582763447722577,3.891764722061055,0.1921120899818778,0.1077056250624327,0.3134716153094718,1.349568932737418,0.410249982464604,1.9084256324618007,1.5438909575228863,0.8719875951432045,0.2241441148229506,-0.0221720327110916,0.2846998497122416,1.61,0.2,0.29,0.42,25.067763943079584,0.7267381578376586,389,3,2.9686146000000004,0.3694819784206532,0.5347194,0.7744321795585977,3.016388151427054,0.388724703590591,25.248591774315464,0.7230262961385231,0.4517200282156798
413,,,83.81454166666666,-5.380166666666666,05 35 15.49,-05 22 48.6,19.0,1.0,16.0,180.0,"[113, 114, 115, 116]","[117, 118, 118, 117]",3660.106349738421,27.656089140467884,3660.106349738421,27.656089140467884,28.56250391315282,0.5226578075329655,39.96994842443791,25.595252949625607,0.2964257978170117,1.0058760417805648,0.0053706082664827,0.5029541482038032,0.0034088607521253,7612.217695898884,3166.038971307769,0.054119296940543,0.0470643274913006,,4.884948858280453,0.0889434859364572,1.000902644644719,0.0010562472375561,0.8216617997632558,0.1894849236856526,1.1872484170138429,0.2562394022279042,,,-0.2522031152811216,0.0078763994390227,-0.5032122685542078,0.0121234515907709,,,19.86752708654901,21.729193146313985,,9.831,0.006,10.204,0.003,,,3643.0,44.0,25.51,0.41,28.79,0.55,0.05,,,,,,,,,,,,,,,,,,35.0,-0.43,0.04,-0.27,0.74,3017364127743287680,2.570694087403599,0.05325148,46.518456,0.15395733780214993,0.044482794,-0.3195876199176198,0.037473563,14.55454,0.0066805148965342,0.93677425,392.0,-6.6000123,0.33832246,0.7713367,476.0,,1861.0,99.0,13.34,,2.7,3.544,1.21,0.0,0.22,4.63,656.0,,,,,,0.4344626431454912,0.0358669016419432,-0.5017522995963124,0.1786995514890892,3.780338792943647,0.1773238404645098,3.2966120705635262,0.4591200725117201,11.246360077192064,0.4592218674690526,0.4571276731626805,0.0357719088418889,3.782714355987647,0.1773724655445894,-0.4762613662295853,0.1752920562643928,0.4409145297002313,0.0466919904322557,3.756242618267173,0.2277309057817143,-0.466591419229425,0.1994162610810198,0.4330077334478257,0.0246574512174959,0.3500067161734559,0.1773477749245726,0.4155440825699675,0.0221469873374535,-0.5979947577964481,0.0732077118653558,-0.43,0.04,-0.27,0.74,25.595252949625607,0.2964257978170117,389,3,-0.7928598,0.07400743106283315,-0.49784220000000007,1.3644618017714238,0.9362016441754842,0.7282938072438747,25.61236902502139,0.29742147970767946,0.5014058002511523
253,,,83.82587499999998,-5.393305555555556,05 35 18.21,-05 23 35.9,19.0,1.0,16.0,120.0,"[119, 120, 121, 122]","[117, 118, 118, 117]",4084.3883281675608,153.33267074347668,4084.3883281675608,153.33267074347668,6.389560916446296,1.3233791870051528,43.077135496360896,28.60887410651529,0.3334637694937044,1.0780271612844912,0.0114766364250435,0.5031532785078491,0.0033691488209939,549992.4551407044,39160.53100480535,3.056739581305409,2.674691228729267,,4.813545522731764,0.081883282254759,1.001209269193661,0.001217505862354,0.5344115632951354,0.143907686372203,0.7090668565021003,0.1449636389991008,,,-0.0712493579168979,0.0078738539371498,-0.1908079522694124,0.0095241551489307,,,26.195069875485224,25.609484046802343,,,,,,,,4000.0,117.0,28.67,0.36,6.21,1.48,2.66,,,,,,,,,,,,,,,,,,,,,,,3017364063330467072,2.570694087403599,0.03740549,67.708275,-0.03292401301686132,0.033907138,-0.11174634970888009,0.02807094,12.86054,0.0044365801048458,1.5297823,405.0,7.6038036,0.25789982,1.2800013,581.0,,1913.0,99.0,11.58,,2.35,,,,,,836.0,b'0535181-052335',25.9,1.7,13.93,2.35,0.7428236068063007,0.1607438255496484,-0.1414587538743294,0.2669842386830128,3.84856472136126,0.1784218671212312,2.6171998684292888,0.5767282869071131,10.566947875057828,0.5768093268120847,0.7465110093580911,0.1601664473403182,3.855681364098527,0.1849213049882303,-0.1454286875655526,0.2442371781800617,0.7021127672709324,0.1571844604144028,3.8448851498887233,0.2084791042316585,-0.162645171031385,0.2519553909056744,0.8076506924162404,0.1729064999399632,0.9512793613280658,0.6925195450348721,0.6301473052813444,0.1436333144176425,-0.287014395345506,0.2178061190087648,-0.03292401301686132,0.033907138,-0.11174634970888009,0.02807094,28.60887410651529,0.3334637694937044,389,3,-0.06070727064126991,0.06252176842281165,-0.20604462437421567,0.051783269884441485,0.21480167583662846,0.052725260110877394,28.609680484101588,0.3334546056314101,0.5841093895163755
288,,,83.82966666666665,-5.390861111111112,05 35 19.12,-05 23 27.1,19.0,1.0,17.0,450.0,"[38, 39, 40, 41]","[42, 43, 43, 42]",3706.965761516489,26.410810320401424,3706.965761516489,26.410810320401424,18.693850586384123,0.5018976421550754,40.64271906261904,26.33089219080392,0.2466290307266341,1.2367865152541793,0.0122553418844606,0.6585146307217727,0.0132399282200817,37987.963901364776,4045.633638249201,0.2615195364115133,0.227722044570023,,5.453896603524085,0.0740748660232637,1.0010185606512385,0.0013365714382532,0.3697703613617904,0.0798296742589172,0.5071917934692376,0.1027326835420176,,,-0.0563834141814526,0.0072489683262388,0.157034924483131,0.0098454676244916,,,24.252059313691763,25.309004690222324,,10.622,0.004,11.064,0.003,,,3666.0,54.0,26.61,0.17,18.2,0.53,0.25,,,,,,,,,,,,,,,,,,71.0,-0.42,0.04,-0.52,0.41,3017364059023827968,2.570694087403599,0.068160474,36.981144,-0.7384298027049149,0.060891807,-0.9919739219769337,0.050957274,15.425092,0.005752712760762,0.91590786,361.0,-8.831234,0.35918826,0.68678594,610.0,,1928.0,99.0,13.89,,2.7,3.591,2.53,0.05,0.36,5.55,892.0,b'0535191-052326',0.0,0.0,16.59,2.7,0.4643094022398017,0.0370117217473358,-0.4599668368642775,0.175105921148641,3.78929282067194,0.1747179525005078,3.2070717932805946,0.4443749307819775,11.156819799909131,0.4444801026886179,0.4868769551890944,0.0392235971734168,3.7927645533574994,0.1751045084649261,-0.4370147930518948,0.1696159797053803,0.465258862775693,0.0496617248402126,3.7682901654734713,0.2181482967999384,-0.4332673342972908,0.1917977287162743,0.4717665521228196,0.025567244076125,0.4087263264660716,0.1968484763078993,0.4403818198270518,0.0365852629185827,-0.5612349066559633,0.1477305311662227,-0.42,0.04,-0.52,0.41,26.33089219080392,0.2466290307266341,389,3,-0.7744212,0.07399581799750578,-0.9588072,0.7560187621045656,1.23249318123115,0.5900096212699416,26.359721603338684,0.24789904944932212,0.7338378052487305
420,,,83.81599999999999,-5.379416666666666,05 35 15.84,-05 22 45.9,19.0,1.0,17.0,450.0,"[44, 45, 46, 47]","[42, 43, 43, 42]",3525.85145707861,10.675963925020142,3525.85145707861,10.675963925020142,24.77533742718778,0.2431339746271898,40.30603013805421,25.86201411083453,0.1806017711512524,1.052056133958895,0.0098058318191872,0.6004318863805251,0.0111893123029156,134.8958089806427,156.352327722619,0.0010541724465103,0.0009141846722536,,5.442365005072396,0.0591329393639235,1.1830698798769228,0.0129330558860435,0.6020876704740319,0.1531795481884936,0.9243261348256192,0.209164689582058,,,-0.0039430357373405,0.0058658406242125,0.2414356345884288,0.0086492220209509,,,35.0891988469072,38.581592171674274,,10.678,0.01,10.804,0.004,,,3510.0,35.0,25.91,0.24,24.16,0.67,0.0,,,,,,,,,,,,,,,,,,154.0,-0.38,0.31,-1.82,0.25,3017364132049929984,2.570694087403599,0.07589236,35.326527,-0.3573951237649342,0.069386154,-2.4386214119353182,0.058974635,15.354438,0.0063511256939251,0.7947197,307.0,-12.874085,0.42044613,0.52338904,492.0,,1860.0,99.0,13.83,,3.28,3.526,1.88,0.01,0.17,4.25,679.0,,,,,,0.3549727286958484,0.0160677033727076,-0.6265463612170578,0.1759342432645397,3.751989091478339,0.183472580927813,3.571103630955776,0.4665222723817432,11.520851637584316,0.4666224525318326,0.3749648141662146,0.0153468045856949,3.751992501049468,0.1798892564118164,-0.596197988763583,0.1763462243329526,0.3722489521411116,0.0301664884645081,3.7117062674434425,0.2592647316339784,-0.5606450670171834,0.2265214895606807,0.3301639208575945,0.0090954311877076,0.2336557248147148,0.1155354830383744,,,,,-0.38,0.31,-1.82,0.25,25.86201411083453,0.1806017711512524,389,3,-0.7006668,0.571622140950226,-3.3558252,0.4616909424378608,3.4281914674617116,0.4668614245408905,26.08824008258475,0.189255078625429,0.5189708322894458
412,,,83.81808333333332,-5.380305555555555,05 35 16.34,-05 22 49.1,19.0,1.0,17.0,450.0,"[48, 49, 50, 51]","[62, 63, 63, 62]",3565.760987181958,22.15629456180841,3565.760987181958,22.15629456180841,32.29598570428455,0.7055179389322159,46.9881641476609,32.467989915218254,0.3954627625132261,1.0134646496796649,0.0066769341714727,0.5440712117286524,0.0082294664731561,122052.98578653764,5517.791400081762,0.9271795207930956,0.8045380122942132,,5.057969052691707,0.0399539718787163,1.003034722005533,0.0033476305883042,0.3459194147354587,0.0885224590621371,0.538758838698854,0.119615592870214,,,-0.1579450614226299,0.00461835373635,-0.2234747657312045,0.0072564424905357,,,36.59880922997152,37.75632860169104,,10.473,0.007,10.964,0.004,,,3563.0,28.0,32.93,0.32,31.96,1.61,0.8,,,,,,,,,,,,,,,,,,151.0,1.21,0.2,0.51,0.27,3017364132052934656,2.570694087403599,0.08313295,30.030731,1.180835799768838,0.0684984,-0.4583372333128711,0.059781723,15.517311,0.0072291965333647,0.79134655,337.0,0.6774287,0.43705207,1.0254285,513.0,,0.0,99.0,14.15,,2.94,3.555,2.24,-0.09,0.26,5.1,721.0,,,,,,0.377393813023572,0.023926273602029,-0.5884305178599276,0.1815171563994125,3.7609575252094287,0.1835614981553428,3.4859035105104264,0.4761898869918584,11.435651517138965,0.4762880337064073,0.3988785421954322,0.0247516008145766,3.761181071816891,0.1805284237216071,-0.5589557048514809,0.1818581279286585,0.3932357640637273,0.0388871077728343,3.7270317107888578,0.2506938448295277,-0.5325738672645974,0.2175065117913129,0.3597046537246176,0.0173419079157616,0.2617194210383867,0.1357610028576235,,,,,1.21,0.2,0.51,0.27,32.467989915218254,0.3954627625132261,389,3,2.2310706,0.36917318605559646,0.9403686,0.49789501956304005,2.421150372457341,0.3914267610552477,32.55813781930356,0.39544055673020595,0.4554354819541895
282,,,83.82866666666665,-5.391361111111111,05 35 18.88,-05 23 28.9,19.0,1.0,17.0,450.0,"[54, 55, 56, 57]","[52, 53, 53, 52]",3410.2357330638315,24.972473967064616,3410.2357330638315,24.972473967064616,6.273442350243742,1.3481273447347002,41.55192903709467,26.85712700577752,0.2415476315672577,1.0050030953294902,0.0049404860264694,0.5031064496460292,0.0032437761299314,146659.63470742505,9031.577052121022,1.2505393166771577,1.0799954079433436,,5.166838841756772,0.1140203757742752,1.0006244682161038,0.0007148986789277,0.0100696324493393,0.0026440766015707,0.3600246654261296,0.0791317529949223,,,-0.191515311263602,0.0092037750982434,-0.2355805477757659,0.0129937992933643,,,20.01676417908173,21.478367231009152,,10.944,0.007,11.565,0.005,,,3394.0,22.0,26.96,0.28,5.59,1.05,1.06,,,,,,,,,,,,,,,,,,44.0,-0.85,0.24,1.35,0.03,,2.570694087403599,,,,,,,,,,,,,,604.0,,0.0,99.0,15.3,,3.54,3.58,4.48,-0.02,0.33,5.55,877.0,,,,,,0.2921397048955007,0.0193447515032491,-0.7388647082507984,0.2036089619147226,3.7252838229373,0.1992661464219118,3.824017652585196,0.536171056196578,11.773765659213735,0.536258225187783,0.3072484665216498,0.0207236902721993,3.7209201306879938,0.1923157691363795,-0.7095534370042769,0.2065855829732664,0.308221408320767,0.0277005739691441,3.6522129387747855,0.2931412941332401,-0.6411087286576274,0.281245348455796,0.2445860348362928,0.020825399045501,0.1523567330944781,0.1025429407744995,,,,,-0.85,0.24,1.35,0.03,26.85712700577752,0.2415476315672577,389,3,-1.5672810000000001,0.44269143911528264,2.4892110000000005,0.058552220612373015,2.9415202082396106,0.24145365249601633,27.017731439555508,0.24154651780225275,0.6845748423426654
228,2M05351259-0523440,,83.80249999999998,-5.395611111111111,05 35 12.60,-05 23 44.2,20.0,1.0,19.0,120.0,"[31, 32, 33, 34]","[35, 36, 36, 35]",3804.413710139414,45.56447222008501,3804.413710139414,45.56447222008501,40.58727236602612,0.8177816133386813,42.39390688097306,27.136004024705763,0.6179685076895467,1.0114341055138851,0.0071673393766644,0.9236099624865184,0.0153359783445999,81461.90101351382,7291.205854887106,0.5260933629139907,0.4588605986851968,,4.636689670326242,0.0814870876042905,2.7370744592714145,0.029524226167517,3.179848193047764,0.7586881346561165,4.428513904161498,0.9675457700111494,,,-0.0877790740833397,0.0057888752671885,0.3345956257936462,0.0072821123003783,,,70.1720920422625,73.14208116666197,,8.648,0.024,9.229,0.003,,,3782.0,30.0,27.46,0.27,40.37,0.78,0.46,27.42,1.27,4445.0,8.0,41.44,0.64,0.45,9.086,0.038,b'2M05351259-0523440',3.0173640289710106e+18,4381.87,20.7234,4.04155,0.0584476,26.9571,0.63438,,,,,,3017364028971010432,2.570694087403599,0.020539608,126.50024,0.832554869671494,0.01757098,-1.367709996295465,0.015360314,12.155404,0.0038754329288975,1.2073565,405.0,-1.7651116,0.12806213,0.9373533,385.0,,1807.0,99.0,11.02,,1.62,3.708,1.78,0.99,1.95,5.7,509.0,b'0535125-052344',25.2,1.3,12.64,1.62,0.5289606364611287,0.0562651830062733,-0.3752472362466456,0.1850503124841078,3.8086881909383385,0.1781638037733306,3.03918266343163,0.4514132771441383,10.988930670060167,0.4515168096102377,0.5492557101405128,0.0624291867917793,3.812722465896491,0.1755869617498897,-0.3590390009359297,0.1766504615770671,0.5242161965581108,0.0700717150827794,3.7922655858328542,0.2110953724515141,-0.3603208801631714,0.192626306320182,0.5523686601649413,0.0453395406801632,0.530838520149886,0.2629976231245891,0.492033909605757,0.0680587587811372,-0.4847898137834796,0.1504197976617508,0.832554869671494,0.01757098,-1.367709996295465,0.015360314,27.136004024705763,0.6179685076895467,389,3,1.535114621992481,0.034493743683545,-2.5218657537693563,0.03435706804359366,2.952352245699995,0.03724895802289155,27.29613705657885,0.6143564003354164,1.022012999078299
224,,,83.79474999999998,-5.3957500000000005,05 35 10.74,-05 23 44.7,20.0,1.0,19.0,90.0,"[37, 38, 39, 40]","[35, 36, 36, 35]",3887.486169816029,32.52798512830259,3887.486169816029,32.52798512830259,25.057898187330657,0.3486561829783419,41.36789146802723,25.830483743402127,0.1873848299747784,1.122974443432084,0.0096361712975328,0.8771416355833371,0.0163826004510314,86.38916467668025,104.89950392191427,0.0005317040563668,0.0004640804062516,,4.781330632243391,0.0628209369112267,4.301369257813003,0.0516933906875274,11.802872180506672,2.885356356401916,16.404108686254965,3.5391205978525395,,,-0.0339839311390292,0.0062316812636886,0.3532055489268741,0.0091170468684027,,,93.00744072440722,100.5974346946843,,,,,,,,3859.0,21.0,25.94,0.15,24.94,0.58,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.570694087403599,,,,,,,,,,,,,,352.0,,1784.0,99.0,10.36,,2.1,3.591,0.99,1.09,,,463.0,,,,,,0.5870532656056147,0.0526988479061796,-0.3055360812732624,0.1681351329646586,3.826115979681685,0.1720784503206001,2.917188142228209,0.4142242720776647,10.866936148856748,0.41433709724917,0.608366690488313,0.0629247358754857,3.826628758385228,0.170429173145137,-0.2912341266408701,0.1603291658188494,0.5760066417476639,0.0663731098026513,3.8102797251930594,0.1983425001453493,-0.2998830534388617,0.1762736529409868,0.6235983053852119,0.0388829225807449,0.6426451530471561,0.2934979054664559,0.5327560950007191,0.0708024657624599,-0.4245209793989357,0.1353235099490716,,,,,25.830483743402127,0.1873848299747784,389,3,,,,,,,,,1.4526025861334784
135,2M05351427-0524246,,83.80949999999999,-5.406861111111112,05 35 14.28,-05 24 24.7,20.0,1.0,19.0,180.0,"[41, 42, 43, 44]","[35, 36, 36, 35]",3651.208246235048,37.6299756988858,3651.208246235048,37.6299756988858,49.65133265633681,1.1982974302363267,44.18484464016164,28.61684920406013,0.980086810516802,1.1696149667890563,0.0117328285285528,0.9174631274276902,0.0203464239319383,41316.28022621069,5514.671237014103,0.2956056933164871,0.2569525961545524,,5.164872839300149,0.0794508810895018,1.0721859726790726,0.0121204562042512,0.6906190716009357,0.1601546106286311,1.1098768726636967,0.2781883640235785,,,0.0384102998080966,0.0076024738587968,0.4153172378718617,0.0107029072772383,,,20.79374418369336,22.918877077817733,,9.129810810810811,0.0029591817714964,9.543,0.003,,,3610.0,300.0,28.56,0.91,49.33,2.26,0.24,27.94,0.8,4285.0,20.0,50.89,0.46,0.41,9.489,0.03,b'2M05351427-0524246',3.017363921584733e+18,4263.92,15.5833,4.09305,0.0542627,28.5147,0.686322,,,,,,,2.570694087403599,,,,,,,,,,,,,,437.0,,1826.0,99.0,11.84,,2.07,3.602,1.24,0.56,0.31,4.18,586.0,b'0535142-052424',0.0,0.0,13.91,2.07,0.428795061296209,0.0408084827792111,-0.5096869141853074,0.1880138300281902,3.7786385183888624,0.1801443887367975,3.313614816111373,0.479584459655586,11.263362822739913,0.4796819118142119,0.4514786011710008,0.0410589495462387,3.7808059304860673,0.1801056107850944,-0.4837138727173268,0.1847581877711114,0.4364873946618358,0.0512619824651172,3.7537713768896537,0.2344391145820443,-0.4727907487348448,0.2069647206582526,0.4256478463482616,0.0324071733748705,0.3388564872176163,0.1851015499668483,0.4108276606492262,0.0175476362478277,-0.6049750622391452,0.064938693898514,,,,,28.61684920406013,0.980086810516802,389,3,,,,,,,,,1.2404272833583616
