solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,dist
1636042515805110273,Gaia EDR3 3017364063323188864,3017364063323188864,1742639438,2016.0,83.81787564940761,0.10116035,-5.387930731009286,0.07917963,2.5922633226392517,0.15427135,16.80327,2.0866156,2.086573681992549,0.13028783,0.013219759672145991,0.10703966,0.40019372,0.21630566,0.04684377,-0.21213926,-0.076034896,-0.19265759,-0.23734474,0.12679218,0.18703218,0.049480144,208,0,208,0,13.025087,2593.8206,0.7164344,116.45297,95,False,,1.2840967,0.025627486,0.0467904,-0.0074873427,0.114169195,-0.20488212,0.2690077,24,12,0.18267879,26,25,0,0.09678061,156.08145,0,0,1.7116724,0.09480395,0.37831205,0.2257829,0.61340827,152.39656,-27.597605,9.913608,-42.106495,False,142,57658.56610344229,489.48193,117.79508,13.785208,12,232947.89490363744,14594.528,15.961317,11.920395,12,253274.09537797753,10819.584,23.408857,11.238918,2,2,4,2,0,8.432779,0.6814766,-1.8648129,2.5462894,,,0,,,,209.00872485774173,-19.38390092879745,82.98077976078784,-28.676703455022324,0.0001245575235740296
1636042515805110273,Gaia EDR3 3017364063330467456,3017364063330467456,391025439,2016.0,83.81925370397772,1.51652,-5.387814981520032,1.556696,,,,,,,,,0.9704738,,,,,,,,,,51,0,50,1,8.705206,186.68053,1.1338578,16.594286,3,False,,,,,,,,,6,5,2.7253768,6,5,0,0.4634276,27.05908,0,0,,0.4991755,0.5967826,0.5302285,0.829526,-60.70296,-43.116768,-33.92891,44.403103,False,33,8033.090367518773,165.26375,48.607697,15.92516,0,,,,,0,,,,,,,,,2,,,,,,,0,,,,209.00927331594545,-19.38262499155319,82.98234811356069,-28.67665482231817,0.0014931176342695288
1636042515805110273,Gaia EDR3 3017364132050194688,3017364132050194688,1689403576,2016.0,83.81594522278877,0.04320648,-5.387314082958133,0.035196085,2.6426952032105238,0.071785346,36.81385,1.3780824,1.355206682579399,0.058325756,0.2500517675682431,0.047949173,0.31247073,-0.2539147,0.104213074,-0.20897618,-0.12642382,0.021511957,-0.35202968,0.23875172,0.4567753,0.06756954,331,331,329,2,11.540892,6049.9375,0.42398107,201.50705,31,False,1.7449378,,,,,,,,37,17,0.08350341,37,20,6,0.021496752,139.70374,0,0,1.4848971,,,,,,,,,False,316,42065973.82869291,19733.54,2131.6995,6.6275396,23,30150890.393730473,34523.426,873.3458,6.6402917,22,20174077.294487838,52456.113,384.58963,6.4859114,1,0,0,0,0,1.1963344,0.15438032,0.012752056,0.14162827,,,0,,,,209.0072202451316,-19.385336018625146,82.97862611003963,-28.67599369170732,0.001893854676803149
1636042515805110273,Gaia EDR3 3017364063330718080,3017364063330718080,789652441,2016.0,83.81861966629604,0.07612584,-5.389696084726389,0.06512234,2.5014467640373406,0.13519755,18.50216,2.4705548,2.2616914190768007,0.10124176,0.9941797547090904,0.08197058,0.2998308,-0.33476144,-0.21079761,-0.28627098,-0.43245873,-0.24735267,-0.53342843,0.3775283,0.45766556,0.16619796,379,379,368,11,9.177544,43069.785,0.7835142,1156.309,31,False,1.6798232,,,,,,,,43,17,0.15944724,43,26,9,0.014394889,115.723274,0,0,1.3582537,,,,,,,,,False,362,195237210.94576472,195871.44,996.762,4.9609604,43,135643339.01677462,166339.7,815.4598,5.007546,40,92291276.34775978,145751.22,633.211,4.834994,0,0,0,0,0,1.1674752,0.17255211,0.04658556,0.12596655,,,0,,,,209.01074908385277,-19.384038854585395,82.98152480934992,-28.67850286770647,0.0019965793084186353
1636042515805110273,Gaia EDR3 3017364063331576192,3017364063331576192,952422532,2016.0,83.81980410145638,0.52144307,-5.3878993462393066,0.37982282,,,,,,,,,0.6301251,,,,,,,,,,149,0,149,0,115.60249,24481.238,2.5956767,1431.832,3,False,,,,,,,,,17,9,1.4304961,21,16,2,0.089182645,95.70102,0,0,,0.2666909,0.5462792,0.18789022,0.67161965,-156.06142,-21.695295,-8.650091,-34.70771,False,118,57017.659882152526,406.37616,140.30759,13.797343,0,,,,,0,,,,,,,,,1,,,,,,,0,,,,209.00961583760298,-19.382174453679436,82.98296725068823,-28.67676583376568,0.002038991650925788
1636042515805110273,Gaia EDR3 3017364063331140352,3017364063331140352,1660999999,2016.0,83.81696161421256,1.0872562,-5.390100950836282,0.6590504,,,,,,,,,-0.74749744,,,,,,,,,,60,0,60,0,13.6144705,354.6895,1.0670905,26.01562,3,False,,,,,,,,,7,5,2.1983173,8,8,1,0.05660318,78.69424,0,0,,0.55984914,0.1656943,0.6772275,0.94129103,-126.53876,43.33492,-22.265148,40.952705,False,59,10832.113936470803,114.915825,94.26129,15.600584,3,142596.45728616472,791.4026,180.18195,12.45327,4,149354.86037662244,2400.851,62.209133,11.812347,0,0,0,0,0,26.952387,0.64092255,-3.147314,3.7882366,,,0,,,,209.01034030941193,-19.385694181855982,82.97962298211552,-28.678826651884012,0.00234429648066391
1636042515805110273,Gaia EDR3 3017364063323198080,3017364063323198080,1196660538,2016.0,83.81600719040031,0.06652489,-5.3895761862999905,0.055757288,1.948603460369657,0.09950276,19.58341,2.3021638,2.2892770933675055,0.08812159,-0.2432472761197931,0.07333263,0.119480886,-0.13427852,-0.43533126,-0.092623346,-0.20968826,-0.117540106,-0.37449774,0.29889545,0.17157987,0.054946274,297,0,297,0,13.944291,5240.12,0.63020504,192.3979,95,False,,1.289191,0.016522728,-0.0011043638,-0.09424706,-0.08128736,-0.15459967,-0.009430288,34,17,0.12979448,36,27,1,0.066884495,148.70482,2,0,1.629203,0.33295158,0.17223962,0.054815903,0.73144615,-164.21194,-7.667564,-36.407497,-42.038418,False,275,77512.00138531275,385.22366,201.21298,13.463944,29,180872.85381761214,2282.0605,79.25857,12.195108,30,260094.53437081858,2789.51,93.24022,11.210068,7,18,5,20,0,5.6890206,0.98504066,-1.268836,2.2538767,,,0,,,,209.0093885244672,-19.386304247761192,82.97857041740848,-28.67825610860719,0.002420944095274883
1636042515805110273,Gaia EDR3 3017364127743288704,3017364127743288704,1160764331,2016.0,83.81572342687424,0.018582992,-5.386075095752201,0.01793308,2.6110427129298786,0.03139398,83.17017,1.7930034,1.3449391843971354,0.02187856,1.1857486937168826,0.021380486,0.3279247,-0.42513496,-0.2600082,-0.26565507,-0.41997534,-0.090962484,-0.6757575,0.23452641,0.4841426,0.12140445,316,316,310,6,11.4277725,1220.2518,0.13541882,26.499626,31,True,1.4523401,,,,,,,,36,15,0.037176766,41,26,1,0.018276282,142.00053,0,0,1.4954784,,,,,,,,,False,275,2515116.735087247,3346.3235,751.60596,9.685971,8,1176981.2198558622,32833.62,35.84683,10.161618,7,2409989.7042918666,18947.086,127.1958,8.792857,1,1,1,1,0,1.4261647,1.3687611,0.47564697,0.8931141,,,0,,,,209.00594297086263,-19.384972491291386,82.97844369734096,-28.6747453983492,0.002721035707989253
1636042515805110273,Gaia EDR3 3017364132049943680,3017364132049943680,324905774,2016.0,83.81723065378024,0.025196932,-5.385212219941472,0.022903692,2.654763675820139,0.042361263,62.66961,1.8086566,1.2795475147661837,0.034577455,1.2782788761643131,0.027923722,0.19716278,-0.21838942,-0.18176027,-0.13083708,-0.31413427,-0.12617478,-0.5218357,0.41866854,0.32796565,0.09722344,429,429,416,13,12.256504,2393.7844,0.26229367,59.5811,31,False,1.6465514,,,,,,,,48,20,0.05189312,49,27,4,0.043850195,1.3564274,30,0,1.4557229,,,,,,,,,False,372,13877975.094776707,11543.402,1202.243,7.8315516,27,8921672.03454987,17398.717,512.7776,7.9624267,27,8458148.604648056,27552.734,306.98038,7.429707,0,27,0,27,0,1.2523311,0.5327196,0.13087511,0.4018445,,,0,,,,209.00584676953872,-19.383243896604714,82.98020001114945,-28.67395683239174,0.002732430035903
1636042515805110273,Gaia EDR3 3017363960251507712,3017363960251507712,211336101,2016.0,83.81555554965772,0.03128649,-5.389581423391546,0.031355206,2.4449481714844348,0.05333659,45.839977,2.6974187,2.540337027761388,0.0438996,-0.9070583748818307,0.040644556,0.12053329,-0.10695335,-0.19725522,-0.07404209,-0.14691365,-0.016351106,-0.40518758,0.022304777,0.09319601,0.0627688,263,0,261,2,-4.680373,974.01135,0.27289984,29.057348,95,False,,1.3188106,0.009607746,-0.05754707,-0.14386886,0.04259178,-0.29606372,-0.025952064,30,14,0.06212725,32,22,3,0.11099613,2.3312013,0,30,0.7988692,0.34818575,0.1602904,0.051615786,0.73594874,-172.01205,-27.946058,-7.565586,-44.622295,False,252,53328.700030246735,908.52435,58.69815,13.869965,3,162249.4519150051,5183.828,31.299158,12.313084,4,215517.9090479187,8021.154,26.868692,11.414187,0,3,0,4,0,7.0837536,0.8988962,-1.556881,2.4557772,,,0,,,,209.00917785891085,-19.386707629936186,82.97805822242613,-28.678239377853423,0.002765247290106316
1636042515805110273,Gaia EDR3 3017364063331140224,3017364063331140224,1364077826,2016.0,83.81971981441534,0.03516955,-5.3903403413178115,0.026466252,2.5501664192769016,0.048035655,53.08903,5.584097,5.313589110753394,0.04860144,-1.7169472432913593,0.036882773,0.25777373,0.09550112,0.10710938,-0.26807508,-0.25460452,-0.25321245,-0.49866477,0.27601635,0.46182242,0.06480086,255,255,253,2,-3.819828,1157.6858,0.23824176,39.693108,95,False,,1.651535,0.008081161,0.045667183,-0.07947896,0.10157103,0.16556224,0.19137481,29,15,0.06920275,34,18,0,0.028455956,33.993523,0,0,0.83188933,,,,,,,,,False,203,1925935.2385321446,2712.6426,709.98486,9.975762,4,1492228.3174966683,88973.914,16.771526,9.903954,4,1256389.3838523275,103730.945,12.112001,9.500085,0,4,1,3,0,1.42716,0.40386868,-0.071808815,0.4756775,,,0,,,,209.0118833929194,-19.383353446236757,82.98273591119688,-28.67919982336194,0.003131504570848625
1636042515805110273,Gaia EDR3 3017363960255208704,3017363960255208704,475977038,2016.0,83.81582135108386,1.4493831,-5.390711348107488,1.200822,,,,,,,,,0.43345258,,,,,,,,,,122,0,121,1,98.57724,17394.107,7.9811425,986.05334,3,False,,,,,,,,,14,11,2.992478,15,15,0,0.14348271,98.012634,4,0,,0.11975611,0.46199122,0.12876235,0.57133114,145.42435,-33.31132,1.5189596,-44.117153,False,120,8671.738422150598,169.7882,51.07386,15.842101,6,163458.69361767717,5357.3857,30.510906,12.305022,6,178367.11551680166,489.9224,364.07217,11.619609,0,5,0,5,0,39.418373,0.68541336,-3.5370789,4.222492,,,0,,,,209.01037304780533,-19.38698273019532,82.97829658500551,-28.67938087913607,0.003412759470341329
1636042515805110273,Gaia EDR3 3017364063333611008,3017364063333611008,730800412,2016.0,83.82020008173669,1.7039638,-5.390633911732015,1.179724,,,,,,,,,0.46308273,,,,,,,,,,53,0,53,0,41.428726,2663.5735,2.8012128,205.07135,3,False,,,,,,,,,7,6,3.0148668,7,7,0,0.21348473,36.692097,71,14,,0.19501162,0.54313785,0.2185227,0.6695734,-109.07636,-28.250942,-11.087408,-36.371353,False,26,15995.61872446694,226.26099,70.695435,15.177364,0,,,,,0,,,,,,,,,1,,,,,,,0,,,,209.01239021964435,-19.383059804817997,82.98326393383323,-28.67951638195883,0.003664288870746186
1636042515805110273,Gaia EDR3 3017364063330465152,3017364063330465152,520280736,2016.0,83.82191416803892,0.022155907,-5.387934570131526,0.020737626,2.281957353550214,0.034640312,65.87577,1.8640891,1.822222865724436,0.028373986,0.39285147041390367,0.024403652,0.04202857,-0.101025544,-0.17133462,-0.022626363,-0.23884976,-0.005608076,-0.5355136,0.23917608,0.23902471,-0.056253362,413,413,412,1,3.8687425,3490.5571,0.2473737,84.90143,31,False,1.7147726,,,,,,,,47,21,0.04017941,48,29,4,0.042372238,148.29681,0,0,1.1377641,,,,,,,,,False,393,43820958.8946636,15341.634,2856.3423,6.5831623,26,30177920.57641064,45438.258,664.1522,6.639319,25,22347738.064198367,19768.248,1130.4866,6.3748116,1,0,0,0,0,1.1986424,0.2645073,0.056156635,0.20835066,,,0,,,,209.01065647891906,-19.38031685028338,82.98535688438822,-28.676903535287266,0.0041399264398874185
1636042515805110273,Gaia EDR3 3017363960252289664,3017363960252289664,1404629432,2016.0,83.81401035115518,12.17344,-5.390029802815901,7.8996654,,,,,,,,,0.99574375,,,,,,,,,,57,0,57,0,4.1540213,105.83383,2.4649107,3.573906,3,False,,,,,,,,,8,5,30.35609,9,9,1,0.18168788,7.543314,0,22,,0.6573093,0.7507687,0.5024628,0.7636372,163.07605,-29.9732,31.78995,-34.260803,False,53,1668.3904554668668,32.663197,51.0786,17.631622,2,181561.2455559223,2164.9995,83.86202,12.190985,2,190043.30598400132,1973.576,96.293884,11.550764,0,2,0,2,0,222.73236,0.64022064,-5.4406376,6.080858,,,0,,,,209.00886408844127,-19.38828243568953,82.9762818795129,-28.678612072577565,0.004297419668150983
1636042515805110273,Gaia EDR3 3017364132046212224,3017364132046212224,117801818,2016.0,83.81616583005939,0.057450023,-5.383875856402244,0.0428669,2.4850858975290047,0.07627709,32.579716,2.3534768,1.5897037372081273,0.07404567,-1.7354233922099813,0.05224767,0.58973074,-0.48396224,-0.37310112,-0.47713968,-0.47194797,-0.31978056,-0.6169936,0.22377536,0.4711121,0.21350326,280,0,274,6,-6.284392,655.1204,0.2993034,14.907583,95,False,,1.3024297,0.011083727,0.05390144,-0.049951416,0.098151565,-0.3468743,0.12619469,33,15,0.11357778,35,31,0,0.17070274,157.53333,0,0,0.74010867,0.28604993,0.46963367,0.2985021,0.4170404,172.0536,-22.008944,2.0632954,-41.133602,False,232,26038.759263124215,120.78459,215.58014,14.648316,19,111701.63509234488,3522.3892,31.711895,12.718393,20,149118.59489971134,2885.394,51.680496,11.814066,6,8,4,11,0,10.016615,0.9043274,-1.929923,2.8342505,,,0,,,,209.00407496590898,-19.383584830664713,82.97906753352443,-28.67257029446595,0.004318906931062052
1636042515805110273,Gaia EDR3 3017363960252857600,3017363960252857600,872035677,2016.0,83.81375683140529,7.374377,-5.389771006268646,6.4165673,,,,,,,,,-0.9528897,,,,,,,,,,58,0,49,9,2.3957026,69.608025,3.5663044,3.9120321,3,False,,,,,,,,,7,4,48.476467,10,10,1,0.37128147,4.9331384,0,11,,0.41095623,0.50615084,0.47110152,0.9032121,128.63773,-25.705622,27.008656,-35.794044,False,57,1468.85371628108,41.067276,35.76701,17.76992,0,,,,,0,,,,,,,,,0,,,,,,,0,,,,209.00849837217243,-19.388390472575043,82.97600894426871,-28.67834125358898,0.0044017677710012975
1636042515805110273,Gaia EDR3 3017364028973938816,3017364028973938816,1486636148,2016.0,83.81337731499805,0.8736864,-5.388552107119381,0.61045796,,,,,,,,,0.021821676,,,,,,,,,,117,0,117,0,10.590827,355.60272,3.9049385,10.63677,3,False,,,,,,,,,14,9,2.1392312,15,15,0,0.4583225,13.448609,0,0,,0.50397944,0.34282786,0.29949546,0.62052226,152.95192,-9.202736,24.883419,-37.69401,False,113,1665.5309825965949,55.14719,30.201557,17.633486,4,181813.6228906934,11977.811,15.179203,12.189476,4,189107.13645233578,1497.5785,126.275276,11.556126,0,2,0,2,0,222.70421,0.6333504,-5.44401,6.07736,,,0,,,,209.0071647633905,-19.388176084623698,82.97564667243903,-28.67710534924783,0.004408782682907961
1636042515805110273,Gaia EDR3 3017364063328048000,3017364063328048000,1495548401,2016.0,83.8227778025881,0.10026248,-5.389178084770669,0.07231517,2.1185970786996,0.11059796,19.155842,2.4993134,0.7215584733427893,0.16193183,2.3928896555035926,0.13203529,0.221473,0.060191035,0.35668156,-0.5180686,-0.16961993,-0.2817202,0.21375988,-0.31766924,-0.3178394,-0.078020714,177,0,173,4,-2.0196655,571.42096,0.442881,19.670208,95,False,,1.3226515,0.01850484,-0.20434968,-0.20478167,0.16618855,-0.28291836,-0.038851313,20,9,0.23178287,21,17,0,0.0436974,111.890755,0,0,0.8896296,0.27730688,0.6286106,0.32362515,0.6950139,142.86192,-34.24185,12.8007145,-39.27592,False,140,26649.381498656297,273.67902,97.37459,14.623149,7,144294.0440573112,7220.71,19.98336,12.440421,8,170832.47932480028,3284.8716,52.005833,11.66647,5,0,6,2,0,11.824909,0.77395153,-2.1827278,2.9566793,,,0,,,,209.01224440778697,-19.380112513011237,82.9862665975868,-28.678187519652994,0.0051617836195023605
1636042515805110273,Gaia EDR3 3017364063330453504,3017364063330453504,995339252,2016.0,83.8207525039792,0.033904124,-5.383596589014539,0.029635657,2.552744111544951,0.04969319,51.3701,3.240699,3.0241886635348627,0.041366655,1.164651749277738,0.03666977,0.025814742,-0.2556558,-0.21728402,-0.040464193,-0.1217224,0.10922613,-0.5280444,0.15607418,0.2920996,-0.14953634,332,0,331,1,-4.6885295,1368.8563,0.29979587,37.503544,95,False,,1.2899803,0.00859701,-0.041076485,-0.2136115,-0.060551625,-0.13522585,0.16454425,38,19,0.060197625,42,30,0,0.07896316,86.35052,0,0,0.8208975,0.21748461,0.25419453,0.13443969,0.47660354,177.11934,-4.2589126,7.0962653,-42.940456,False,269,50864.347955684876,375.8011,135.34912,13.921333,14,104767.97352016658,2239.247,46.787144,12.787971,17,159817.27411161645,1124.2238,142.15788,11.738836,1,0,1,0,0,5.2017817,1.0491343,-1.1333628,2.182497,,,0,,,,209.006000738165,-19.37938599836985,82.98428152170281,-28.672514286605182,0.0052314658753640315
1636042515805110273,Gaia EDR3 3017364063325260160,3017364063325260160,1497543476,2016.0,83.82317741792146,1.4278413,-5.390241292255675,1.2600865,,,,,,,,,0.07277825,,,,,,,,,,114,0,114,0,85.8303,12616.047,6.1488214,846.063,3,False,,,,,,,,,13,9,2.7101953,16,15,1,0.09106902,86.10378,0,0,,0.27913174,0.048381466,0.38028616,0.76473564,-82.12077,-15.712312,-36.484543,-42.958107,False,86,7220.456509203548,96.32563,74.95883,16.040955,5,96984.70519051913,4431.183,21.886866,12.871784,6,104165.90408158407,2067.341,50.386414,12.203582,0,0,1,1,0,27.858435,0.6682024,-3.1691704,3.8373728,,,0,,,,209.01344035397636,-19.380238613950212,82.98666041477968,-28.67926887049446,0.00588566402744852
1636042515805110273,Gaia EDR3 3017364028960744704,3017364028960744704,429667896,2016.0,83.81181175358992,0.12913977,-5.3877769878851645,0.10946928,2.712267456643581,0.18323503,14.802122,2.5275288,1.3756948567616876,0.17750646,-2.1203456473172517,0.13047694,-0.13642505,-0.16446032,-0.24216993,0.17757398,-0.04321312,0.28733757,-0.52147156,0.10714729,0.19688243,-0.191218,230,0,229,1,-9.950696,319.4979,0.5571665,3.6772847,95,False,,1.2772688,0.03462515,0.026774883,-0.2226817,0.07125285,-0.38519195,0.19505416,28,17,0.25739902,30,27,3,0.018977214,173.91916,0,0,0.56679446,0.19087562,0.27624002,0.1952392,0.48884895,-138.81004,-0.4897121,-12.509555,-42.444355,False,186,5114.759302003019,30.961252,165.19872,16.415304,13,167728.05006672718,5342.549,31.394762,12.277028,14,175516.6774332033,631.1404,278.0945,11.637099,1,10,3,11,0,67.10867,0.6399288,-4.138276,4.778205,,,0,,,,209.00568447922146,-19.389215522030224,82.97391541471039,-28.676254990541906,0.005919210807295777
1636042515805110273,Gaia EDR3 3017364059023817600,3017364059023817600,1574752273,2016.0,83.82111568343005,0.06488706,-5.3927859169373225,0.056106344,1.9105108402878521,0.065417424,29.204922,1.2060088,0.7326152562785355,0.07717607,0.9579832819657591,0.06459751,0.75032276,-0.39439154,-0.61585236,-0.66885793,-0.4227531,-0.58722085,-0.78919786,0.29468927,0.40694037,0.6198599,335,326,334,1,22.843128,5865.8145,0.41011232,197.89781,95,False,,1.3437873,0.009598286,-0.23524937,-0.29995707,0.1459493,0.0045424416,0.2267842,39,17,0.14348789,42,28,0,0.062560864,67.02977,0,0,2.012305,,,,,,,,,False,315,195074.57362654345,1377.4172,141.62344,12.461865,32,158926.86051037678,5243.6636,30.308363,12.335549,34,309427.0248198606,6451.8926,47.95911,11.0215,1,8,0,7,0,2.4008965,1.3140497,-0.12631607,1.4403658,,,0,,,,209.01486190384446,-19.38322023855035,82.98418200984416,-28.681710310836845,0.005925973593110019
1636042515805110273,Gaia EDR3 3017363960251927936,3017363960251927936,638929985,2016.0,83.81408574659484,0.24882841,-5.392604204640558,0.22353493,2.3692334196376335,0.16263506,14.567791,0.61467856,0.4497251564919544,0.28198826,0.41901908252617404,0.24225657,0.8162516,-0.1963493,-0.86877453,-0.8017734,-0.34847984,-0.7910177,-0.92881167,0.15025447,0.34518114,0.80605227,174,0,174,0,-10.869926,280.60452,0.5113281,5.514648,95,False,,1.2257551,0.028117692,-0.18694676,-0.16768356,0.007153701,0.11846606,0.13442071,21,12,0.57594955,23,23,5,0.047136318,60.762558,0,0,0.46864626,0.20259924,0.43017575,0.23059899,0.2796713,-95.99294,-20.035547,-27.52166,42.817,False,168,7533.778909217443,60.27242,124.99546,15.994835,17,153289.37425894177,3316.8286,46.215645,12.374763,18,171525.45207084733,1045.2324,164.10269,11.662074,0,0,0,0,0,43.114464,0.71268845,-3.6200724,4.332761,,,0,,,,209.01133410084367,-19.3893799774968,82.97622397074187,-28.681187067330367,0.005961321276999275
1636042515805110273,Gaia EDR3 3017364127743288320,3017364127743288320,1160799894,2016.0,83.81515197954046,0.018897029,-5.382342782338436,0.016574102,2.511309439656208,0.026310299,95.44968,1.883419,1.1072892451510867,0.025988948,1.5235411526880989,0.020819172,0.3003805,-0.056775913,0.04567526,-0.008399348,-0.118983366,0.044093337,-0.33013383,0.23847175,0.2627389,0.17643243,347,347,347,0,-0.030323446,1479.9095,0.17421082,39.48123,95,False,,1.35066,0.0046701035,0.05532345,-0.10058198,0.07833469,-0.053827144,0.17750385,41,22,0.03731289,44,24,0,0.06296548,100.467064,0,0,0.9978621,,,,,,,,,False,317,234839.1475597496,1487.8158,157.84155,12.260441,31,151699.09380030437,1750.342,86.66826,12.386085,32,332178.13858863985,5122.877,64.84211,10.944468,0,26,0,16,0,2.0604625,1.441617,0.12564373,1.3159733,,,0,,,,209.00214151756796,-19.383791506793234,82.97800380259976,-28.670989751758107,0.006126892591111842
1636042515805110273,Gaia EDR3 3017363960253005056,3017363960253005056,281246264,2016.0,83.81627640669275,1.0795085,-5.393879717935628,0.69444066,,,,,,,,,0.8551048,,,,,,,,,,119,0,119,0,11.949342,404.8088,2.2439682,18.357376,3,False,,,,,,,,,14,9,1.8504219,16,16,1,0.04703403,107.904205,0,0,,0.29870826,0.5846391,0.39507952,0.5126818,123.52288,-24.463194,38.42154,-31.087732,False,100,3203.65185170599,45.24908,70.80038,16.923254,9,116100.19861021642,2981.3506,38.94215,12.67646,10,132565.4888279159,659.6355,200.96779,11.941819,0,2,0,0,0,77.619446,0.7346411,-4.2467937,4.981435,,,0,,,,209.0135858726353,-19.388011818852622,82.97863598064627,-28.682567594841995,0.0061642150616780375
1636042515805110273,Gaia EDR3 3017364063325263360,3017364063325263360,1679159165,2016.0,83.82077028981396,0.10542157,-5.3936254324923105,0.08801301,1.8352527525489284,0.13383652,13.712646,2.179117,2.0663636975960995,0.13993853,0.6918754186115056,0.11009514,0.3717597,-0.00639052,-0.34962782,-0.335514,-0.11793955,-0.29979897,-0.56421846,0.06038632,0.15323696,0.24471126,368,0,361,7,45.0037,8728.396,1.0193858,288.31003,95,False,,1.3785815,0.02415872,-0.115992025,-0.18812104,-0.060572106,-0.04444712,0.10791813,43,21,0.21181284,47,30,0,0.054316163,156.1131,0,0,3.098451,0.15612862,0.33746192,0.1221741,0.46060717,-172.53061,-15.929396,2.6741185,-41.649345,False,349,37318.25887093358,384.02042,97.177795,14.257564,18,112354.90219399006,2410.4722,46.61116,12.712062,20,149066.6504140559,2167.7996,68.76404,11.814445,5,1,8,1,0,7.005192,0.89761734,-1.5455017,2.443119,,,0,,,,209.01549074029668,-19.383906643435964,82.98374381560261,-28.682532044277167,0.006469418370204132
1636042515805110273,Gaia EDR3 3017364059023821696,3017364059023821696,971038600,2016.0,83.82425650295863,0.034808632,-5.38766025236688,0.032903917,2.4683327369195913,0.05124761,48.164833,0.45469296,0.15181528870613617,0.042710982,0.4285998235298536,0.041845594,0.08858024,0.023218913,-0.23831035,-0.09768381,-0.33167496,-0.09957574,-0.42441237,0.09346856,0.3109208,-0.024837181,274,0,273,1,-6.2460523,817.4415,0.2741408,18.455694,95,False,,1.2897414,0.010202462,-0.2065948,-0.14126873,-0.08194029,0.11919581,0.16539907,33,18,0.062133595,35,21,0,0.013905543,18.501362,0,0,0.7411461,0.09267645,0.14634383,0.21146886,0.6104015,-101.39109,-8.812633,-13.337853,-43.294518,False,212,33930.530060461904,215.0723,157.76337,14.36089,19,110869.18020622019,2407.1929,46.057457,12.726515,19,148575.77946615044,559.9278,265.3481,11.818026,0,0,0,0,0,7.6463575,0.9084892,-1.6343756,2.5428648,,,0,,,,209.01151534277648,-19.378112994193774,82.98802699093214,-28.676743307884873,0.006475940173387191
1636042515805110273,Gaia EDR3 3017363955944591872,3017363955944591872,1781257360,2016.0,83.8122213343957,0.13487674,-5.3913877729897655,0.087229796,2.171990047592252,0.16224127,13.387408,1.342043,0.2509425185280952,0.17013003,1.318372997995947,0.1012431,0.3252126,0.3306097,-0.29723626,-0.25344276,0.39618063,-0.42892995,-0.27639395,-0.46647814,0.21965598,-0.2235296,176,0,170,6,-8.024562,203.07292,0.22873195,1.0728103,95,False,,1.3048581,0.02771165,0.049986314,-0.051101927,0.004481043,-0.07108682,0.27891523,21,13,0.25292912,24,19,1,0.0658304,169.14497,0,0,0.589754,0.17337944,0.39252037,0.19593835,0.36525366,95.58626,-11.891723,15.797389,-37.504124,False,127,7180.914511711131,156.58742,45.85882,16.046917,13,130118.43314787805,3165.6824,41.102806,12.552695,13,150961.98798596332,1031.9911,146.28226,11.800727,0,5,0,4,0,39.142704,0.7519684,-3.4942217,4.24619,,,0,,,,209.00929390983973,-19.39048516830343,82.97417850566629,-28.679881389410593,0.006524467606378738
