solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,ang_sep
1636148068921376768,Gaia DR3 3017361005306556672,3017361005306556672,1507777956,2016.0,83.82596258272798,29.525501,-5.403551931722953,30.087307,,,,,,,,,-0.91195166,,,,,,,,,,59,0,58,1,48.147476,3688.9373,36.76962,331.70242,3,false,,,,,,,,,7,5,94.4085,10,9,8,0.50150317,139.05415,0,0,,0.12519458,0.70164996,0.115683176,0.09105311,166.48308,14.487944,28.478737,-2.3775384,false,59,665.5934799257449,32.355194,20.571455,18.629345,4,87771.03689319415,2558.3853,34.3072,12.980165,3,83824.99815119554,693.31165,120.90522,12.439462,257.80908,0,4,0,3,0,0.5407028,-5.6491804,6.189883,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.02735437647573,-19.38378595663003,82.98907732758772,-28.692698915212606,false,true,0,false,false,false,false,false,false,false,false,0.06723836,0.91558176,0.0,,,,,,,,,,,,,,,,,,,,,,,0.01766864560366517
1636148068921376768,Gaia DR3 3017361005306713088,3017361005306713088,709170373,2016.0,83.82638062651935,1.3981941,-5.410810732727935,1.6916867,,,,,,,,,0.8988829,,,,,,,,,,93,0,93,0,2.6149974,126.59887,1.8919715,2.4656749,3,false,,,,,,,,,12,8,3.300191,21,12,2,0.07385952,78.87488,1,94,,0.2852205,0.74406374,0.33182985,0.94115114,-19.157677,-51.80531,-53.08601,41.259254,false,96,970.6848102052442,15.781564,61.50752,18.219671,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0344170768435,-19.386697505820862,82.98914764968306,-28.699969375704192,false,false,0,false,false,false,false,false,false,false,false,4.1484312E-4,0.0037410695,0.99574333,,,,,,,,,,,,,,,,,,,,,,,0.02447936080384332
1636148068921376768,Gaia DR3 3017360249392672384,3017360249392672384,737128395,2016.0,83.83550384233526,3.2779884,-5.453799624612922,3.6788373,,,,,,,,,0.40795204,,,,,,,,,,69,0,68,1,2.6868958,97.335594,7.7797236,2.5694807,3,false,,,,,,,,,8,7,7.1843886,12,8,0,0.1304674,13.841769,0,0,,0.2636748,0.07435929,0.08856924,0.72846323,35.49268,-31.319096,30.338356,40.622196,true,67,114.69644404118652,4.131407,27.762081,20.538492,7,8163.542909552994,2682.0696,3.0437477,15.5588455,5,12601.634514231046,89.26294,141.17432,14.496828,181.04465,0,7,0,5,0,1.0620174,-4.9796467,6.041664,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.07942084991396,-19.398032453790805,82.99710239881044,-28.743349865470353,false,false,0,false,false,false,false,false,false,false,false,2.9068126E-4,0.0045699812,0.9948956,,,,,,,,,,,,,,,,,,,,,,,0.06823936487336935
1636148068921376768,Gaia DR3 3017360249399919616,3017360249399919616,1378131587,2016.0,83.84013312840293,0.066745855,-5.449380065771352,0.056456007,2.548441672317075,0.094435714,26.985994,1.8473189,1.537311739436707,0.08897403,-1.0243338584780908,0.069644965,0.3172143,-0.1493454,-0.3387932,-0.2480528,-0.15582418,-0.2076525,-0.49179745,0.29306978,0.20012684,0.13152942,407,0,400,7,-8.520461,785.36383,0.5119208,13.065295,95,false,,1.1626902,0.016409848,-0.018415747,-0.124353595,-0.09706711,-0.14678362,0.11424272,47,21,0.13179952,52,31,0,0.0078025158,166.76309,0,0,0.7116323,0.15221305,0.31446156,0.1887761,0.5221347,160.68169,-21.23268,3.298296,-42.665096,false,379,4972.642882842117,18.967928,262.16058,16.445898,45,9773.606881010319,1000.184,9.771809,15.363405,49,16653.620170802125,1018.32587,16.35392,14.194124,5.314523,0,45,0,49,0,1.169281,-1.0824928,2.2517738,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,209.07744973773126,-19.391924055224898,83.00259749774116,-28.739159968104293,false,false,0,true,false,false,true,false,false,true,false,1.5019342E-6,0.0047536185,0.99524486,,,,,,,,,,,,,,,,,,,,,,,0.06540414019725693
1636148068921376768,Gaia DR3 3017360249399927296,3017360249399927296,35998649,2016.0,83.8401231482873,0.19198449,-5.454082404566328,0.16418906,2.399212214006553,0.27859396,8.61186,2.0614784,0.8107177894984842,0.2548269,-1.895370502662088,0.21130009,0.29082185,-0.087517425,-0.3036041,-0.20453139,-0.12072269,-0.16858777,-0.4012172,0.310469,0.16698599,0.10717458,368,0,365,3,-3.6320221,479.73428,0.9278721,3.1947818,95,false,,1.1494664,0.051443137,-0.038546275,-0.15921795,-0.14846435,-0.18642628,0.10972939,45,21,0.37520796,50,29,0,0.043455537,130.91167,0,0,0.8666786,0.24711671,0.29075542,0.12510869,0.6345167,168.59203,-26.43376,3.135507,-42.308174,false,340,856.7342552275338,7.2210145,118.64458,18.355251,28,9456.87835808889,905.9997,10.438059,15.399173,21,12578.209199369678,80.07902,157.07246,14.498849,25.719862,0,17,0,16,0,0.90032387,-2.9560785,3.8564024,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.08189181973682,-19.394058427713926,83.00232510510367,-28.74385624827985,false,true,0,true,false,false,false,false,false,false,false,5.665373E-10,0.83613306,0.1638669,,,,,,,,,,,,,,,,,,,,,,,0.0698403298819919
1636148068921376768,Gaia DR3 3017360249402570880,3017360249402570880,1336928426,2016.0,83.83943896103919,43.199062,-5.447866484427867,40.257057,,,,,,,,,0.81862175,,,,,,,,,,41,0,41,0,283.1509,451882.6,77.77425,17586.783,3,false,,,,,,,,,5,4,805.21643,8,8,0,0.18583547,112.5021,14,0,,0.4388619,0.3446535,0.7172194,0.50584507,139.20364,-24.511368,5.535657,38.108982,false,38,65.20379054923369,4.0889673,15.946273,21.151684,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0756872664938,-19.391856278402024,83.0018943596423,-28.737614541035523,false,false,0,false,false,false,false,false,false,false,false,0.001466934,0.0052877986,0.993121,,,,,,,,,,,,,,,,,,,,,,,0.06374581765677857
1636148068921376768,Gaia DR3 3017360249402966656,3017360249402966656,678351736,2016.0,83.83155059314164,12.941097,-5.451299254873536,8.243022,,,,,,,,,-0.063209794,,,,,,,,,,83,0,77,6,6.1184773,172.01251,11.943669,5.0080748,3,false,,,,,,,,,13,5,136.31981,13,13,0,0.14115128,139.2608,7,0,,0.6470434,0.7274285,0.5856579,0.78768164,147.06587,-35.827152,14.23364,-39.216534,false,80,126.63012622528085,7.324381,17.28885,20.431025,8,1009.1811188352733,460.2043,2.192898,17.828619,9,1392.298806642491,483.26755,2.8810103,16.888565,18.964523,0,3,0,3,0,0.94005394,-2.6024055,3.5424595,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.07517034144442,-19.400412637666697,82.99275834773809,-28.74066068742237,false,false,0,false,false,false,false,false,false,false,false,5.55111E-5,1.508969E-4,0.99882656,,,,,,,,,,,,,,,,,,,,,,,0.06488167604272235
1636148068921376768,Gaia DR3 3017360279452474240,3017360279452474240,1532004067,2016.0,83.8204961091631,0.27950352,-5.452443503751952,0.22594494,2.457642910392295,0.38130805,6.445295,0.914058,0.5987563513069126,0.3446412,0.6906467664467525,0.2677062,0.34389094,0.081689715,-0.3691958,-0.26053736,-0.0465167,-0.22510281,-0.51876557,0.18539171,0.11962488,0.13748126,337,0,337,0,-1.4258273,423.50116,0.98692185,2.0138807,95,false,,1.1777916,0.06759653,-0.0036110266,-0.11454962,-0.10510736,-0.19398686,0.09717075,41,19,0.51130944,47,30,1,0.022155825,159.32721,0,0,0.9441106,0.15884905,0.35405627,0.09730233,0.52558565,158.71057,-21.455175,18.546799,-40.92021,false,320,564.2792790743307,3.6543043,154.41496,18.808632,32,6079.780312228194,680.37244,8.935959,15.878822,20,9264.834126385369,62.90422,147.28477,14.830801,27.193298,0,19,0,8,0,1.0480213,-2.9298096,3.977831,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.07097859152177,-19.41074592054062,82.98015893238478,-28.74126665580032,false,true,0,false,false,false,false,false,false,false,false,1.5359736E-9,0.9822414,0.017758599,,,,,,,,,,,,,,,,,,,,,,,0.06461247657866771
1636148068921376768,Gaia DR3 3017360283759697920,3017360283759697920,942616212,2016.0,83.81449926547494,0.38284817,-5.456319310762427,0.32466975,-0.9861209387489696,0.6336977,-1.5561378,2.217097,2.2116490826909043,0.50719976,0.15533103949703514,0.4143629,0.2786032,-0.17119794,-0.29013056,-0.22316337,-0.15314633,-0.18953753,-0.31683192,0.2849174,0.22950995,0.15679394,352,0,340,12,50.980625,49338.13,4.08599,1501.7963,95,false,,0.78658736,0.0994715,0.052400563,-0.12070245,-0.096505776,-0.20314956,-0.02148561,41,17,0.7594995,48,29,0,0.16013017,98.667404,0,0,3.5207822,0.29372874,0.26182532,0.11811753,0.6362574,169.4603,-21.438143,11.7871685,-41.44212,false,336,8180.015126077857,47.173653,173.40219,15.905481,26,582.4639445363973,107.18406,5.4342403,18.42537,45,14221.735799119457,469.26617,30.30633,14.365514,1.809801,2,1,0,1,0,4.0598555,2.519888,1.5399675,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,209.07178316429022,-19.417822874516276,82.97314246996066,-28.744846161140774,false,false,0,true,false,false,true,false,false,true,false,2.4592071E-11,1.4940019E-10,0.99998623,,,,,,,,,,,,,,,,,,,,,,,0.06850690153749667
1636148068921376768,Gaia DR3 3017360313812222720,3017360313812222720,1275426091,2016.0,83.834032774445,0.016792854,-5.444191980322511,0.014716837,2.5821726612203215,0.022690179,113.80133,2.4573057,1.5694838581740802,0.02231828,1.8907859879464797,0.018136194,0.26989275,-0.15085235,-0.33585548,-0.22326961,-0.10150583,-0.15302734,-0.5314873,0.23721127,0.17154297,0.07320537,397,397,395,2,-0.2635911,1271.696,0.14628707,27.076937,95,false,,1.363905,0.00396812,-0.037600003,-0.18466721,-0.070538566,-0.124522366,0.16199936,46,21,0.03247879,51,30,0,0.023833439,153.84714,0,0,0.9897106,,,,,,,,,false,364,172610.37773891573,198.84683,868.05695,12.5947,47,67812.42080112707,1137.4669,59.61705,13.260269,47,182934.1253036488,1178.9017,155.17334,11.592158,1.4526737,1,0,0,0,0,1.6681108,0.6655693,1.0025415,25.381353,5.9629726,1,19,4,12,44.29729,17.638592,0.0,909.6955,86.21955,4500.0,2.5,-1.5,111,,,,10.916353,0.01172995,15,,NOT_AVAILABLE,209.0696333314654,-19.394995777392737,82.99596808963312,-28.73368228307777,false,false,0,true,true,false,false,false,true,true,false,1.9105363E-11,1.1604308E-10,0.9999973,7799.983,7627.101,7838.901,4.0561,4.0333,4.0775,0.1249,0.0042,0.2075,402.7146,396.4097,408.5655,3.4452,3.3652,3.4642,2.7923,2.7195,2.8085,1.525,1.4879,1.5334,A,0.05859014267439766
1636148068921376768,Gaia DR3 3017360318119414784,3017360318119414784,517802731,2016.0,83.8249144241318,0.13546652,-5.4474254842370815,0.11577171,2.5129456568099506,0.19032805,13.203234,1.3696783,1.3308296890538927,0.17320819,-0.3238993973201607,0.13594513,0.35195157,-0.012123099,-0.3434722,-0.28523126,-0.061089464,-0.24228662,-0.49722266,0.28313252,0.09540945,0.12460338,349,0,347,2,-7.721137,471.00742,0.6884884,4.3759036,95,false,,1.1055784,0.03370759,-0.010367658,-0.09689791,-0.12667897,-0.17078882,0.07397498,41,20,0.25752106,45,26,1,0.007109069,166.6964,0,0,0.7185535,0.12044156,0.32716328,0.14968371,0.5506577,147.44888,-24.092272,6.9421687,-43.137657,false,330,1540.9733813371286,10.267719,150.07942,17.717878,36,7757.492069173144,947.08887,8.190881,15.614239,40,9239.845628009067,903.69165,10.224556,14.833734,11.03026,1,24,1,26,0,0.7805052,-2.1036396,2.8841448,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.06834085735719,-19.404554271405278,82.98544856660783,-28.73646932822475,false,false,0,false,false,false,false,false,false,true,false,3.4886202E-8,0.038645726,0.9613542,,,,,,,,,,,,,,,,,,,,,,,0.059962301462038174
1636148068921376768,Gaia DR3 3017360318119416448,3017360318119416448,1494267792,2016.0,83.82150623092873,0.07660562,-5.446014637967642,0.06607724,2.4488262067052737,0.10535395,23.2438,1.2222368,1.1644775916300214,0.10189537,-0.37128789610020213,0.082216956,0.41755864,-0.010318476,-0.3697672,-0.31905168,-0.030985061,-0.27772415,-0.5242087,0.23895094,0.09800321,0.27848506,352,0,351,1,-5.6865654,508.75583,0.41697082,5.5000725,95,false,,1.1760315,0.018576741,-0.061285637,-0.16537605,-0.11649179,-0.09821357,0.15513477,41,19,0.15716876,46,27,1,0.012817074,176.38335,0,0,0.7906323,0.18140146,0.37924314,0.15648434,0.5539573,149.94743,-27.559566,16.50653,-40.911285,false,331,3370.1164225815587,12.076943,279.05377,16.868254,16,9205.556633084481,90.626335,101.57706,15.428417,22,13475.986975713162,93.53271,144.0778,14.423994,6.730196,1,0,1,0,0,1.0044231,-1.4398365,2.4442596,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.06538048808724,-19.406942847184887,82.98166239072383,-28.734894559039564,false,false,0,false,false,false,false,false,false,true,false,9.4112903E-7,0.01018007,0.989819,,,,,,,,,,,,,,,,,,,,,,,0.058245911745923584
1636148068921376768,Gaia DR3 3017360318122437120,3017360318122437120,1719228435,2016.0,83.82762200546335,4.74298,-5.442119833590925,4.011824,,,,,,,,,-2.0810081E-4,,,,,,,,,,71,0,65,6,4.540553,123.66682,14.324787,4.7184014,3,false,,,,,,,,,9,6,17.296583,10,10,0,0.22567667,162.4491,0,0,,0.22044028,0.32806998,0.5017622,0.52950025,-139.77649,10.20294,-5.3422856,38.02939,false,65,84.44927489126167,3.2633362,25.878202,20.870876,2,13544.226464306625,34.732613,389.95703,15.009156,4,9823.484062884505,3920.4111,2.505728,14.767232,276.70706,0,2,0,3,0,0.24192429,-5.86172,6.1036444,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.06461516322074,-19.39975157070338,82.988813970755,-28.731301490186127,false,false,0,false,false,false,false,false,false,false,false,6.7868317E-4,0.003740237,0.9955218,,,,,,,,,,,,,,,,,,,,,,,0.05511428079656638
1636148068921376768,Gaia DR3 3017360455558399104,3017360455558399104,734714279,2016.0,83.78104639720125,0.06833698,-5.4444906315869845,0.057091933,2.3676079406500694,0.10293456,23.001097,2.6967576,2.447805979956407,0.094663985,1.1317011835797286,0.069843054,0.23370215,-0.18732303,-0.25850078,-0.25181928,-0.12745778,-0.18734963,-0.4585442,0.22747625,0.20483828,0.035248183,397,0,396,1,-2.6097794,830.9961,0.5168228,12.070478,95,false,,1.176266,0.01738766,-0.037162494,-0.12667236,-0.123754,-0.19275683,0.12752429,46,19,0.13533582,53,32,0,0.010999027,80.63533,0,0,0.9071982,0.22058928,0.28234807,0.17957644,0.5229314,172.69176,-13.114856,6.119763,-42.35247,false,358,4183.637162205683,15.259381,274.1682,16.633482,23,574.2470641336621,79.05442,7.263946,18.440796,32,5878.4047926466865,168.06825,34.976295,15.324747,1.5423546,1,1,0,1,0,3.1160488,1.8073139,1.3087349,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,209.04463147949937,-19.44218023960371,82.93586958285658,-28.731399522361272,false,false,0,true,false,false,true,false,false,true,false,2.8215913E-10,1.1370986E-8,0.9999961,,,,,,,,,,,,,,,,,,,,,,,0.06737142780505039
1636148068921376768,Gaia DR3 3017360455561471488,3017360455561471488,1587436010,2016.0,83.78010057524935,0.5408847,-5.444032838257372,0.44036847,2.406405239231745,0.70324606,3.421854,2.200643,-1.3188691766219791,0.67649245,-1.7616509561858578,0.5004106,0.016860403,-0.071744405,-0.40464547,-0.075739406,0.020089043,-0.041584283,-0.5916045,0.09938844,0.11804382,-0.058934957,290,0,286,4,2.0399969,365.49417,1.982636,2.6387086,95,false,,1.2217829,0.12822227,-0.08172395,-0.06573412,-0.13299237,-0.12856346,0.1234625,35,18,0.97158027,38,38,0,0.015871074,50.566967,0,0,1.0862086,0.08498621,0.3054205,0.13588789,0.41179758,-136.35149,5.401253,-7.6012974,-41.372276,false,278,276.46207798448603,1.394473,198.2556,19.583279,9,263.3755401421169,79.410164,3.3166478,19.287104,19,493.0678045246074,56.33406,8.75257,18.015629,2.736156,0,0,0,1,1,1.2714748,-0.296175,1.5676498,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.04374702569203,-19.442813101269703,82.93482278666355,-28.730896010392154,false,false,0,false,false,false,false,false,false,false,false,3.0676404E-8,1.4545026E-4,0.99985063,,,,,,,,,,,,,,,,,,,,,,,0.06750551305992905
1636148068921376768,Gaia DR3 3017360489918120192,3017360489918120192,905473743,2016.0,83.80864246539875,0.08670905,-5.443308698671021,0.074458145,2.708003234439232,0.12945537,20.91843,2.491863,2.0433391629756907,0.11683041,-1.4262348659669633,0.0878051,0.244176,-0.07680189,-0.32024926,-0.22704218,-0.20368327,-0.22277632,-0.4475854,0.26133677,0.13177589,0.090251625,366,0,366,0,-5.361482,472.80646,0.44056296,3.8045053,95,false,,1.1843199,0.022621052,-0.057291277,-0.12152792,-0.1392971,-0.1790308,0.098391354,42,18,0.17036404,47,29,1,0.016754998,162.27176,0,0,0.80613714,0.20173615,0.27037644,0.13173406,0.58659065,176.67458,-18.574434,1.9107385,-43.39739,false,336,2388.384661216318,11.614061,205.64595,17.242105,30,7634.526457595017,825.00653,9.253899,15.631587,39,8770.694854876338,792.52637,11.066754,14.89031,6.8687515,0,15,0,12,0,0.74127674,-1.6105185,2.3517952,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0566833357431,-19.4171420518323,82.96722671302973,-28.731565993729376,false,false,0,true,false,false,false,false,false,true,false,6.5816526E-9,0.00678345,0.9932166,,,,,,,,,,,,,,,,,,,,,,,0.05615659932100327
1636148068921376768,Gaia DR3 3017360489921435392,3017360489921435392,1548489583,2016.0,83.80297385282822,6.805499,-5.452947162083724,6.027308,,,,,,,,,0.45998234,,,,,,,,,,283,0,283,0,496.64392,945926.25,57.536114,39593.758,3,false,,,,,,,,,34,17,14.062766,44,44,0,0.13465129,93.76338,66,5,,0.14365406,0.28566897,0.110065594,0.56614923,172.09299,-21.543587,-1.3892573,44.277897,false,283,1901.0089586510742,18.428978,103.153244,17.489906,21,4891.660024620584,616.45,7.9352098,16.114902,32,7799.520053742612,491.62674,15.864719,15.017726,6.6760235,1,0,1,3,0,1.0971766,-1.3750038,2.4721804,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.06309454076722,-19.42653272538321,82.96026078241155,-28.74091669143335,false,false,0,true,false,false,false,false,false,false,false,1.3965404E-5,1.1048766E-4,0.9996708,,,,,,,,,,,,,,,,,,,,,,,0.06670056336685926
1636148068921376768,Gaia DR3 3017360524263812096,3017360524263812096,1437798522,2016.0,83.81684935871307,22.153305,-5.428690251267823,32.505096,,,,,,,,,0.18857932,,,,,,,,,,37,0,37,0,11.484507,237.3117,56.296013,25.663963,3,false,,,,,,,,,6,5,1425.6332,7,7,2,0.2653443,58.401745,0,28,,0.27504912,0.5400499,0.24640389,0.6972438,172.9882,36.650528,-14.128207,41.9486,false,38,95.51124809215985,6.289586,15.185617,20.73723,2,28140.888259459647,128.13069,219.62645,14.215198,3,39800.03974378562,4060.6409,9.801418,13.248187,711.33954,0,2,0,3,0,0.9670105,-6.5220327,7.489043,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.04677488752156,-19.403245532472997,82.97734697900357,-28.71736443710437,false,false,0,false,false,false,false,false,false,false,false,1.9378637E-4,0.0046878885,0.99488974,,,,,,,,,,,,,,,,,,,,,,,0.040811213174474
1636148068921376768,Gaia DR3 3017360524264899456,3017360524264899456,235118500,2016.0,83.81586270743648,15.536463,-5.427569745305124,11.251344,,,,,,,,,-0.1024738,,,,,,,,,,61,0,61,0,22.344736,777.65015,59.361336,61.317352,3,false,,,,,,,,,10,6,57.159195,16,16,1,1.2468075,174.07747,0,0,,0.55617476,0.39818084,0.23798761,0.5008751,-154.19116,16.675697,-19.600454,-34.74891,false,60,222.45927876582581,22.465656,9.902193,19.81924,7,41863.75954910894,4571.652,9.15725,13.783947,7,53491.42779058238,5125.5015,10.436331,12.927185,428.64108,0,7,0,7,0,0.85676193,-6.0352936,6.8920555,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0452444210783,-19.40361498447225,82.97629075889854,-28.71619728187682,false,true,0,false,false,false,false,false,false,false,false,0.01805646,0.9450352,0.0,,,,,,,,,,,,,,,,,,,,,,,0.039725314392921984
1636148068921376768,Gaia DR3 3017360524264986752,3017360524264986752,1086527275,2016.0,83.81683953130323,0.10668542,-5.430854967714627,0.08998841,2.8796471359212155,0.15581158,18.4816,2.7384923,2.6582036304019594,0.14088166,0.6582503596487719,0.110972434,0.24102926,-0.22169721,-0.36348194,-0.23011853,-0.12099131,-0.17775954,-0.4907922,0.27493012,0.19444783,0.11573706,398,0,397,1,-10.723705,648.4656,0.6870674,6.8379807,95,false,,1.1660459,0.026592456,-0.00905082,-0.13958716,-0.114962995,-0.15736316,0.07467765,47,21,0.20848188,52,30,0,0.023606393,119.07201,0,0,0.6414546,0.19855864,0.26098728,0.18170063,0.5538135,173.89209,-18.364845,-0.020420184,-43.52669,false,359,2614.039572626845,12.827758,203.77992,17.144087,47,19624.376155255304,1304.553,15.042989,14.606552,27,32784.09703724411,82.444565,397.65018,13.458737,20.048845,0,47,0,26,0,1.1478148,-2.5375347,3.6853495,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,209.04881728035832,-19.404233017377763,82.97721525184667,-28.719526090940274,false,true,0,true,false,false,true,false,false,true,false,1.5332674E-9,0.54607344,0.45392662,,,,,,,,,,,,,,,,,,,,,,,0.042975638633043114
1636148068921376768,Gaia DR3 3017360524268638976,3017360524268638976,1208570569,2016.0,83.8163696120199,64.45305,-5.428524102544821,77.86032,,,,,,,,,0.9103203,,,,,,,,,,36,0,36,0,15.434303,376.98212,89.281906,40.05441,3,false,,,,,,,,,6,5,1433.243,7,5,2,0.09052716,129.99469,0,33,,0.5545429,0.14763044,0.5340483,0.6935455,103.25669,-51.81988,9.368541,38.973248,false,36,77.39534300471179,5.5626783,13.913323,20.96558,0,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.04638882138994,-19.403596396228707,82.97681230746969,-28.71717515441021,false,false,0,false,false,false,false,false,false,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,0.04065844479335098
1636148068921376768,Gaia DR3 3017360524270571648,3017360524270571648,518735693,2016.0,83.81655991823224,1.1985766,-5.435351866700649,0.953681,,,,,,,,,-0.17071123,,,,,,,,,,201,0,199,2,5.2144475,314.9842,5.664165,9.286296,3,false,,,,,,,,,25,17,2.5956225,28,16,1,0.07894902,135.86769,0,0,,0.24094741,0.31457764,0.14044495,0.49686262,163.86484,18.214758,-0.40195858,-42.321144,false,166,150.52971531392032,3.597029,41.848347,20.24331,6,273.0737830628489,119.80476,2.2793233,19.247843,10,517.0579947633986,189.33896,2.730859,17.964046,5.2490087,0,1,0,3,0,1.2837963,-0.99546814,2.2792645,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.05293646080452,-19.406514462228532,82.97664770077485,-28.724004020839516,false,false,0,false,false,false,false,false,false,false,false,2.0963758E-5,6.538528E-5,0.99939275,,,,,,,,,,,,,,,,,,,,,,,0.04747776279663978
1636148068921376768,Gaia DR3 3017360524277842560,3017360524277842560,1686544537,2016.0,83.81425314297901,0.20718986,-5.433218833703095,0.18059668,2.482398296545403,0.30513212,8.135487,2.7178814,1.6414438604429962,0.28013518,2.166227578005425,0.22693722,0.34398416,-0.14190377,-0.374733,-0.30381146,-0.11453005,-0.2555562,-0.46516174,0.28554264,0.15639067,0.118427336,370,0,370,0,-2.9692464,466.2634,0.7800272,1.9359708,95,false,,1.211239,0.052425668,0.014993493,-0.16843037,-0.039887335,-0.14423363,0.05541405,44,20,0.41822642,48,28,0,0.043749306,106.17003,0,0,0.89111483,0.2666789,0.2793813,0.16804713,0.59803724,167.27396,-23.708708,5.1208925,-42.51014,false,354,892.5083432320014,6.129544,145.60764,18.310837,38,12615.20050796796,1003.5016,12.571181,15.086307,24,19058.524325852704,88.10621,216.31306,14.047672,35.488434,0,6,0,4,0,1.0386343,-3.2245302,4.2631645,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,209.0498184752545,-19.407598368570806,82.97415106981474,-28.721761319921733,false,true,0,true,false,false,false,false,false,false,false,3.6251657E-10,0.9514518,0.04854825,,,,,,,,,,,,,,,,,,,,,,,0.04546342691594799
